"HDI Rank","Country","1990","","1995","","2000","","2005","","2010","","2011","","2012","","2013","","2014","","2015","","2016","","2017","","2012-2017",""
"Homicide rate (per 100,000 people)
SDG 16.1 Significantly reduce all forms of violence and related death rates everywhere
Dimension: Human Security
Definition: Number of unlawful deaths purposefully inflicted on a person by another person, expressed per 100,000 people.
Source: UNODC (United Nations Office on Drugs and Crime) (2019). UNODC Statistics and Data. https://dataunodc.un.org. Accessed 3 June 2019."
" ","East Asia and the Pacific","..","","..","","..","","2.2","","1.6","","1.5","","1.4","","1.4","","1.3","","1.3","","1.3","","1.0","","1.2",""
" ","Europe and Central Asia","..","","..","","7.4","","5.0","","4.6","","4.5","","4.5","","3.8","","3.9","","2.6","","1.9","","3.6","","3.8",""
" ","Latin America and the Caribbean","22.9","","24.5","","24.4","","21.9","","24.4","","24.6","","25.0","","22.3","","23.4","","20.9","","23.1","","23.5","","23.8",""
" ","South Asia","5.4","","..","","4.6","","4.1","","4.1","","4.1","","4.2","","3.9","","3.9","","3.6","","3.3","","..","","3.2",""
" ","Sub-Saharan Africa","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
" ","Least Developed Countries","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
" ","Small Island Developing States","..","","..","","9.9","","14.9","","12.5","","12.8","","12.5","","11.8","","10.9","","..","","..","","..","","10.5",""
" ","Organization for Economic Co-operation and Development","4.8","","4.6","","3.3","","3.3","","4.1","","4.2","","4.0","","3.7","","3.4","","3.6","","4.0","","4.8","","4.6",""
" ","World","..","","..","","6.2","","5.5","","4.9","","5.0","","5.3","","4.9","","5.1","","4.7","","5.0","","..","","5.0",""
"a: Data refer to the most recent year available during the period specified."
""
